Index,canonical_smiles,True label,skin_toxicity,skin_toxicity_note,carcinogenicity,carcinogenicity_note,XGB_ECFP_prob,XGB_MACCS_prob,XGB_RDKIT_prob,BiLSTM_ECFP_prob,BiLSTM_MACCS_prob,BiLSTM_RDKIT_prob,sa_score,pass_ml,Predicted label,pass_toxicity,pass_sa_2,select_for_docking_sa2
6379,COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)ccc1OCCN1CCN(C)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.936681151,0.621011734,0.987312615,0.995414853,0.86090976,0.998102546,2.886030974,yes,1,yes,no,no
6671,COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)cc(OC)c1OCCN1CCN(C)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.971336305,0.687853754,0.98852545,0.999959707,0.932790697,0.999579549,3.004934494,yes,1,yes,no,no
11485,N#Cc1c(C(F)(F)F)cc(-c2ccco2)nc1SCc1ccncc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.281828821,0.364952654,0.091420777,0.63594687,0.335326105,0.983299494,2.562279622,no,0,no,no,no
10079,COc1ccccc1NC(=O)N1CCCC1C(=O)Nc1ccc2c(c1)OCO2,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.084674038,0.122528426,0.008361937,8.63E-06,0.069687702,0.001869005,2.47918241,no,0,no,no,no
1604,O=C1/C(=C/c2ccc(N3CCOCC3)o2)SC(=Nc2ccccc2)N1CCc1c[nH]c2ccccc12,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.867744923,0.895838082,0.956622005,0.999997854,0.997211218,0.963990629,2.777471991,yes,1,yes,no,no
491,COc1ccccc1C(=O)NCCC(=O)Nc1nc2ccccc2[nH]1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.447795272,0.572933018,0.805907726,7.58E-05,0.448532522,0.268324971,1.941399313,no,0,yes,yes,no
1263,COc1ccc(-n2c(C)c3c(OC)cccc(=O)c3c2C)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.557544708,0.782528281,0.969342232,0.068045884,0.746293008,0.94663775,2.186130879,no,0,no,no,no
1313,COc1cccc(=O)c2c(C)n(-c3cc(C)cc(C)c3)c(C)c12,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.589752913,0.778081119,0.954997063,0.206496596,0.656624198,0.985594094,2.375469443,no,0,no,no,no
4965,O=C1CCCCc2cc(Nc3cccc(NC(=O)C4CC4)c3)ccc21,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.483965784,0.81413126,0.757694304,0.999975264,0.553947747,0.280159473,2.050157005,no,0,no,no,no
4803,COc1ccccc1NC(=O)N1CCN(c2ccccn2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.233279094,0.491840899,0.680195749,0.001970963,0.151017666,0.004323477,1.810325307,no,0,yes,yes,no
5702,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#CC3CC3)nc2)[nH]1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.864152014,0.952669442,0.86154598,0.999985218,0.999487936,0.998365164,2.82507762,yes,1,no,no,no
2580,O=C(c1ccc(S(=O)(=O)c2cccc(Cl)c2)c([N+](=O)[O-])c1)N1CCN(Cc2ccccc2)CC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.843229175,0.950481117,0.973081529,0.998862803,0.986400485,0.989929974,2.208352246,yes,1,yes,no,no
9159,COC(=O)C1(C)NC(c2cccs2)C2C(=O)N(c3ccccc3F)C(=O)C21,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.411577612,0.236883089,0.053047054,0.999922931,0.732358873,0.017063973,3.654502276,no,0,no,no,no
11861,CCc1c(C)nc2cc(-c3ccc(OC)c(OC)c3)nn2c1N1CCCC1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.252696127,0.182502225,0.056822166,0.000266984,0.199258298,0.121559903,2.399157131,no,0,no,no,no
9382,O=C(CSc1nnc(Cc2ccccc2)n1-c1cccc(Cl)c1)N1CCOCC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.074700274,0.116114713,0.056922864,0.990785956,0.262057155,0.063244589,2.175016415,no,0,no,no,no
13441,Cc1cccc(-n2c(Cc3ccccc3)nnc2SCC(=O)N2CCOCC2)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.070478521,0.04906762,0.052485842,0.000121508,0.156492338,0.070403837,2.16483379,no,0,yes,no,no
142,COC(=O)C1=C(C)N(CCc2ccccc2)C(=O)C1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.349312663,0.473967403,0.681931376,2.17E-05,0.006876597,0.000587861,2.229405112,no,0,no,no,no
14920,COC(=O)C1=C(C)N(CCc2ccc(OC)c(OC)c2)C(=O)C1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.269368023,0.299456447,0.188978344,0.000369687,0.029087432,0.053070333,2.332489224,no,0,no,no,no
15767,CC(C)(C)c1cc(/C=N/n2cnnc2)cc(C(C)(C)C)c1O,0,"Non-corrosive, Irritant, Sensitizer",1,non-carcinogen,0,0.652235866,0.294059187,0.206532568,0.999998331,0.214545697,0.824371159,2.840489459,no,0,no,no,no
8890,O=C1NCCCc2nonc21,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.315957218,0.066885896,0.080996677,0.000314867,0.021615192,0.005733281,3.038219086,no,0,no,no,no
9140,Cc1cc2cc(CN(CCCO)S(=O)(=O)c3cccc4nsnc34)c(=O)[nH]c2cc1C,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.174908742,0.146816537,0.015727134,3.29E-06,0.236431137,0.007505358,2.757676648,no,0,yes,no,no
9492,Cc1ccc2cc(CN(CCCO)S(=O)(=O)c3cccc4nsnc34)c(=O)[nH]c2c1C,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.138213798,0.146816537,0.025481608,1.50E-06,0.236431137,0.011126907,2.782230494,no,0,yes,no,no
10021,CCOC(=O)c1[nH]c2ccc(C)cc2c1NC(=O)CN1CCCCC1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.135787711,0.341948956,0.20309934,5.62E-06,0.429483175,0.042581562,2.130349828,no,0,yes,no,no
7889,CC12C[C@@H](O)C3C[C@@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3(COC(=O)c1ccccc1)C(=O)O2,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.967770457,0.992028534,0.975235164,0.999999762,1,0.999919951,5.829838106,yes,1,yes,no,no
1801,CCC1=NNc2cccc3c(OC)ccc1c23,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.579813659,0.810429215,0.64545393,0.901532769,0.943288207,0.961140931,2.714651197,yes,1,no,no,no
9112,COc1ccc2c3c(cccc13)NN=C2C,0,"Non-corrosive, Irritant, Non-sensitizer",1,non-carcinogen,0,0.542336822,0.83510375,0.4324615,0.374107718,0.945124447,0.998181105,2.559955833,no,0,no,no,no
12275,O=C(CSc1nnnn1C1CCCC1)N1CCN(C(=O)c2ccco2)CC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.026879096,0.029546807,0.005026372,1.03E-08,0.020400763,0.000284643,2.39724826,no,0,no,no,no
10210,CCCOc1ccc(-c2nnn(CC(=O)c3ccc4c(c3)OCCO4)n2)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.084071614,0.076855488,0.024104178,2.79E-05,0.05608198,0.005299617,2.281375087,no,0,yes,no,no
12705,CCOc1ccc(-c2nnn(CC(=O)c3ccc4c(c3)OCCO4)n2)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.055694401,0.041150339,0.026130937,1.68E-06,0.058790445,0.005574454,2.241177568,no,0,yes,no,no
14700,O=C(CCC1CCC(Oc2ccccc2)CC1)N1CCCC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.231309444,0.255462706,0.116552085,4.93E-06,0.322798014,0.015156494,1.972565961,no,0,no,yes,no
2269,Cc1cccc(NC(=O)Nc2ccc(C#N)cc2)n1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.467076957,0.421767712,0.916967034,0.000311459,0.123572268,0.997815669,1.893197661,no,0,yes,yes,no
4545,O=Cc1cc(Br)c(OC(=O)N2CCOCC2)c(Br)c1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.698841274,0.679630458,0.87214452,0.999884307,0.254649669,0.999997854,2.437810627,no,0,no,no,no
12554,CCOc1cc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2CCc2ccccc2)ccc1O,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.223317847,0.059674494,0.020392615,5.32E-05,0.093966514,0.045185529,2.844617565,no,0,yes,no,no
8116,CC(C)C[C@H]1C[C@@]2(C[C@H]3C[C@@H](C2)C3(C)C)OC2=C1C(=O)C(C)(C)C(=O)C2(C)C,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.79675281,0.993390083,0.995744407,0.999999404,1,0.999997735,5.912823877,yes,1,no,no,no
1456,COC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)O,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.526738584,0.636865258,0.896510243,0.980395019,0.351097882,0.298001319,3.640769561,no,0,no,no,no
10616,Cc1ccc(Cn2nnc3c(=O)[nH]c(C4CCN(S(=O)(=O)c5ccccc5)CC4)nc32)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.073253274,0.018850377,0.027929291,0.000431532,0.035307605,0.004195242,2.52112477,no,0,yes,no,no
12045,Cc1ccc(Cn2nnc3c(=O)[nH]c(C4CCN(S(=O)(=O)c5ccc(C)cc5)CC4)nc32)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.057918724,0.026751801,0.033488628,4.98E-07,0.037271086,0.006003829,2.555522726,no,0,yes,no,no
394,CC(=O)c1cc(-c2ccccc2)n(CC(=O)NCc2cccs2)c1C,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.392393202,0.47819066,0.886960506,7.90E-07,0.703035712,0.574339688,2.17298233,no,0,no,no,no
13491,CC(c1ccco1)N(C(=O)COc1ccc(Cl)cc1Cl)c1ccccn1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.307148457,0.225405931,0.090272851,0.775948882,0.2388044,0.186480448,2.858919878,no,0,no,no,no
12213,Cc1ccc(-c2nnn(CC(=O)N3CCN(c4nc5ccccc5s4)CC3)n2)cc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.054951403,0.037135687,0.027108092,3.33E-08,0.029950632,0.001068604,2.288124732,no,0,no,no,no
3148,Nc1nc(CCl)nc(Nc2cccc3ccccc23)n1,1,"Non-corrosive, Irritant, Non-sensitizer",1,non-carcinogen,0,0.818332374,0.910091698,0.936072886,0.999790251,0.924188077,0.999777794,2.199726671,yes,1,no,no,no
14972,COc1ccccc1NC(=O)c1nn(-c2ccccc2)ccc1=O,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.280673981,0.389690697,0.053230077,0.002233429,0.246064663,0.001392498,1.912070262,no,0,yes,yes,no
1530,Oc1ccc2c(c1)OCC1(O)Cc3cc(O)c(O)cc3C21,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.954465926,0.965677619,0.971011341,0.999999762,0.999999821,0.999004364,3.682550755,yes,1,no,no,no
2172,COC(=O)/C(=C1/Oc2cc(C)oc(=O)c2S1)C(F)(F)F,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.497525126,0.885760963,0.924834728,0.000469306,0.800430596,0.997138917,3.516336405,no,0,no,no,no
11982,O=C1C2C3C=CC(C3)C2C(=O)N1CN(Cc1ccccc1)CN1C(=O)C2C3C=CC(C3)C2C1=O,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.190148875,0.227580175,0.132985204,5.04E-05,0.51361984,0.060443316,5.365509408,no,0,no,no,no
13723,CCOC(=O)c1nn(-c2c(C)n(C)n(-c3ccccc3)c2=O)cc1O,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.410774082,0.175429925,0.061774563,0.991311669,0.120872535,0.432439268,2.553465283,no,0,no,no,no
2328,CC(=O)N(Cc1ccc(F)cc1)C1=C(NCc2ccccc2)C(=O)c2ccccc2C1=O,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.776140988,0.931705534,0.974093497,0.999982595,0.997586846,0.997702658,2.406912038,yes,1,yes,no,no
455,COc1ccc(C(=O)Nc2ccc3ccccc3n2)c(OC)c1OC,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.699069858,0.489128917,0.85922426,7.46E-05,0.181188419,0.106563225,1.963242352,no,0,no,yes,no
11276,O=C1C(=O)N(CCOCCO)C(c2ccccn2)/C1=C(\O)c1ccccc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.209513947,0.096907586,0.045993265,0.997333527,0.152846321,0.038522657,2.737104158,no,0,yes,no,no
12900,COCCn1c(C2CCCCC2)nc2sc3ccccc3c(=O)c2c1=O,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.227904439,0.233806849,0.035248898,0.005083286,0.408561945,0.008189071,2.477622105,no,0,no,no,no
2964,CCOc1ccccc1C1C2=C(COC2=O)Nc2cc3c(cc21)OCO3,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.65591538,0.609608531,0.942901731,0.011430316,0.061780009,0.642725348,3.087367581,no,0,yes,no,no
3011,O=C1OCC2=C1C(c1ccc(F)cc1)c1cc3c(cc1N2)OCO3,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.832099676,0.881578028,0.95579493,0.999992192,0.927502871,0.688883245,3.056767743,yes,1,no,no,no
336,O=S(=O)(NCc1cccnc1)c1ccc(Cl)s1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.407800883,0.530034781,0.861022294,0.001984109,0.330143929,0.003140256,2.104638697,no,0,no,no,no
9193,CCn1c(COc2ccc(C)cc2)nnc1SCC(=O)Nc1ccc2c(c1)OCCO2,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.052781031,0.032052863,0.013703907,5.67E-06,0.036582615,0.027159598,2.225448319,no,0,yes,no,no
12211,CCn1c(COc2ccccc2C)nnc1SCC(=O)Nc1ccc2c(c1)OCCO2,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.043760255,0.032052863,0.017535465,4.30E-07,0.036582615,0.028084224,2.25707755,no,0,no,no,no
13456,Cc1cc(-c2nnco2)c(C)n1-c1ccc(F)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.217826217,0.256293595,0.099720024,5.84E-07,0.198894843,0.99913466,2.37331561,no,0,no,no,no
15095,CCOC(=O)C1CCN(C(=O)Nc2cc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)CC1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.172451675,0.269520968,0.095163904,0.838038564,0.317932159,0.385049582,2.426318259,no,0,yes,no,no
4353,Cc1ccc(S(=O)(=O)Oc2ccccc2/C=C2/SC(=O)NC2=O)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.731937766,0.971898794,0.9675982,0.982713759,0.999995232,0.999988675,2.308947939,yes,1,yes,no,no
85,COc1ccccc1OCC(=O)NCC1CCCCC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.231411994,0.413530856,0.512218893,0.000952646,0.286294788,0.000993418,1.709064337,no,0,yes,yes,no
14743,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cnc(Cl)nc1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.795541823,0.825801492,0.514337122,0.999956965,0.973255634,0.915818095,2.385483725,yes,1,yes,no,no
13113,Cc1ccc(SCc2cc(=O)[nH]c(N3CCCCC3)n2)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.131264567,0.03246709,0.081782661,3.72E-06,0.069434173,0.033217434,2.432126963,no,0,no,no,no
11118,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1cccnc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.172940344,0.511292875,0.099334195,0.828446746,0.693479717,0.00038962,1.90276903,no,0,no,yes,no
10213,CC1CCCN(c2ccc(C(=O)NCc3cccs3)cn2)C1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.173794314,0.232955962,0.056975707,6.03E-06,0.149209097,0.000538492,2.537825467,no,0,no,no,no
5378,C=C(Cc1ccc(-c2cnc(N)nc2)cc1)c1nc2cc(C#N)ccc2n1Cc1ccccc1Cl,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.867362678,0.800975144,0.956900597,0.999953747,0.940387666,0.994273007,2.765978191,yes,1,yes,no,no
12928,Cn1c(NCCN2CCOCC2)nc2c1c(=O)n(Cc1cccc(Cl)c1)c(=O)n2C,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.08511848,0.047665704,0.045314979,2.75E-07,0.062780619,0.103506349,2.515806702,no,0,no,no,no
219,Cc1cc(C)nc(SCC(=O)NC2=NC(=O)C(C)S2)n1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.21875903,0.409232616,0.853251338,0.002763661,0.066094652,0.195653409,3.084637048,no,0,no,no,no
14327,O=C(NCCCN1CCN(c2ccccc2)CC1)C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.112296067,0.086472884,0.011646521,1.88E-08,0.112002626,0.003983409,3.088593429,no,0,yes,no,no
14591,O=C(NCCCN1CCN(c2ccc(F)cc2)CC1)C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.100377493,0.136508197,0.01263312,4.59E-08,0.07059931,0.007752719,3.144272499,no,0,yes,no,no
45,O=C(Nc1ccc2c(c1)oc1ccccc12)N1CCOCC1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.319827795,0.602017224,0.757467568,3.42E-05,0.984544694,0.046550691,1.9831146,no,0,no,yes,no
12631,COC(=O)c1cccc(S(=O)(=O)N(Cc2ccco2)Cc2cc3ccc(OC)cc3[nH]c2=O)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.089506723,0.154537514,0.044555478,9.15E-07,0.096490972,0.029969055,2.430774842,no,0,yes,no,no
13583,CCOC(=O)c1cc(NC(=O)NCc2ccco2)c(C)nc1C,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.175272211,0.210259289,0.044197239,0.000426494,0.043540224,0.072756536,2.247417417,no,0,yes,no,no
6523,Cc1cnc(Nc2ccc(-n3ccnc3)cc2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.942848921,0.815293431,0.991006196,0.999992192,0.670404851,0.999893546,2.91852395,yes,1,no,no,no
6921,COc1ccc(C2=NN(Cc3ccc(CN4CCC(=O)CC4)cc3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.943008006,0.954202592,0.992752671,0.999999821,0.968865633,0.999989152,3.415297634,yes,1,yes,no,no
2308,COc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.870396912,0.912992418,0.959968388,0.999699414,0.959782481,0.987286329,2.987632657,yes,1,yes,no,no
608,CCSc1ccc(-c2cc(NC=O)c3ncc(-c4cccc(C(=O)N(C)C)c4)n3c2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.750267804,0.635026097,0.981666386,0.995011747,0.748437107,0.99693197,2.714740948,yes,1,yes,no,no
609,CN(C)C(=O)c1cccc(-c2cnc3c(NC=O)cc(-c4cccc(C(F)(F)F)c4)cn23)c1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.873090506,0.785166621,0.972127318,0.976344287,0.688828647,0.997898638,2.692213788,yes,1,no,no,no
5855,Clc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1ccccn1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.786668181,0.817256451,0.978005707,0.999997437,0.805894434,0.999949932,2.51789902,yes,1,no,no,no
12685,Cc1nc2nc(C)n(-c3ccccc3)c2s1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.410558969,0.376367748,0.07775943,0.995522797,0.356110096,0.102127075,2.582600315,no,0,no,no,no
2884,CCOC(=O)N1CCc2c(sc(NC(=O)CN3CCOCC3)c2C(=O)Nc2ccccc2)C1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.563940704,0.455071509,0.893949568,0.000159466,0.111919872,0.007604822,2.347629547,no,0,no,no,no
13066,CC1CCCN(c2nc3c(c(=O)n(C)c(=O)n3C)n2CCSc2nc3ccccc3s2)C1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.13275291,0.039627869,0.008807042,8.00E-07,0.048607282,0.015153313,3.123453993,no,0,yes,no,no
14324,COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)NCC3CCCO3)CC2)c1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.123011895,0.293979555,0.097526044,0.001655379,0.306456029,0.141349256,2.602068941,no,0,yes,no,no
9728,O=C(O)c1cn[nH]c1-n1cnnn1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.13213782,0.072446562,0.055764712,2.02E-05,0.003164231,0.023789989,2.902687983,no,0,yes,no,no
10603,Cc1ccccc1-c1ccc(Nc2ccc(N3CCOCC3)cc2)nn1,0,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.204325229,0.138206944,0.089155965,0.000183631,0.363780797,0.005384936,2.0802185,no,0,no,no,no
4687,O=C(/C=C/c1ccc(F)cc1)NC(=S)NNC(=O)[C@H]1C[C@@H]1c1ccccc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.972904325,0.935298383,0.9856565,0.99999994,0.999440908,0.999999762,2.971039907,yes,1,yes,no,no
9371,CCOC(=O)N1CCN(C(=O)Nc2ccccc2Cl)CC1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.330017567,0.302359372,0.158831477,0.012657808,0.970546186,0.001675559,1.796942708,no,0,no,yes,no
2746,COc1ccc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)cc1S(=O)(=O)N1CCOCC1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.808330655,0.353819638,0.909691095,0.999748468,0.322592765,0.445859015,2.377022689,no,0,yes,no,no
1576,Cc1ccc(NC(=O)CC2Nc3ccccc3NC2=O)cc1Cl,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.560608625,0.416229397,0.846786022,0.999526262,0.053389821,0.832775176,2.574437637,no,0,yes,no,no
1851,Cc1ccc(NC(=O)c2cc(N3C(=O)C=CC3=O)ccc2Cl)cc1C,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.560463548,0.818010628,0.899757147,0.999992013,0.847796917,0.909234524,2.172162273,yes,1,no,no,no
2227,COc1ccc(CCn2c(SCC(=O)Nc3cc(C)on3)nc3ccccc3c2=O)cc1OC,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.274438113,0.193263441,0.772388875,2.03E-05,0.164421737,0.015935626,2.300546517,no,0,no,no,no
3975,Cc1ccc(C)c(-n2c3nc(=O)[nH]c(=O)c-3cc3cc([N+](=O)[O-])ccc32)c1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.870395839,0.878932357,0.974794745,0.999998808,0.741944909,0.998231649,2.564197962,yes,1,yes,no,no
4044,Cc1ccc(-n2c3nc(=O)[nH]c(=O)c-3cc3cc([N+](=O)[O-])ccc32)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.869785249,0.869024575,0.955826759,0.999995291,0.774688542,0.995643079,2.442163736,yes,1,yes,no,no
1259,O=C(/C=C/Nc1cccc(C(F)(F)F)c1)c1ccc(Oc2ncccn2)cc1,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.894429922,0.875231028,0.947672546,0.99979502,0.971567273,0.999438107,2.402653506,yes,1,yes,no,no
10279,Cc1ccc(C2C(C#N)=C(N)Oc3cc4c(cc32)OCO4)cc1,0,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.318736017,0.146465346,0.126582474,3.49E-07,0.051057063,0.070048019,2.851167319,no,0,no,no,no
9268,CCN(C(=O)CSc1nnc(Cn2nnc3ccccc32)o1)c1nc(-c2ccccc2)cs1,0,"Non-corrosive, Non-irritant, Non-sensitizer",0,carcinogen,1,0.069403335,0.105184838,0.067754894,7.39E-08,0.07315506,0.093612418,2.634932401,no,0,no,no,no
3284,O=C(C#Cc1ccccc1)Nc1cccc(F)c1,1,"Non-corrosive, Non-irritant, Sensitizer",1,non-carcinogen,0,0.556206822,0.744232774,0.665720284,0.988559544,0.807745397,0.000252326,1.99516868,no,0,no,yes,no
7165,O=C1CCC23Oc4ccc(O)c5c4[C@](Oc4cccc1c42)(O3)[C@@H]1O[C@@H]1[C@@H]5O,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.980785429,0.984184742,0.990536273,0.99999994,1,0.999553382,6.144594245,yes,1,yes,no,no
7402,CO[C@@H]1CC(=O)c2cccc3c2[C@@]12Oc1ccc(O)c4c1[C@](O3)(O2)[C@@H]1O[C@@H]1[C@@H]4O,1,"Non-corrosive, Non-irritant, Non-sensitizer",0,non-carcinogen,0,0.970488429,0.995246112,0.990971565,0.999999702,1,0.998940468,6.287607443,yes,1,yes,no,no
3450,COc1cccc(N=Nc2ccc(O)c3ncccc23)c1,1,"Non-corrosive, Non-irritant, Sensitizer",1,carcinogen,1,0.860690773,0.855291188,0.95888263,0.999995291,0.795282304,0.999874055,2.355486243,yes,1,no,no,no
